イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手チーム名,投手投げ方,打者,打者チーム名,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,投球,打席,打数,安打,スイング,三振四球,振り逃げ,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,打点,自責点,メモ
6,表,1,2,2,-,-,-,水谷光希,金沢学院大学,右,久保誓真,福井工業大学,右,ツーシーム,,8,内角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,
6,裏,0,0,0,-,-,-,藤川泰斗,福井工業大学,左,山川 悟輝,金沢学院大学,左,スライダー,,12,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,0,0,-,-,-,藤川泰斗,福井工業大学,左,山川 悟輝,金沢学院大学,左,ストレート,,4,,インプレー,1,1,1,1,1,,-,単打,ゴロ,左翼手,0,0,0,0,
6,裏,0,0,0,○,-,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,スライダー,,5,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,0,1,0,○,-,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,,,,外角,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
6,裏,0,1,0,○,-,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,,,,外角,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
6,裏,0,1,0,○,-,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,1,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,フォーク,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,2,1,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,スライダー,,9,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,2,2,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,ストレート,,4,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,2,2,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,3,2,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,,,,,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
6,裏,3,2,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,ストレート,,7,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,3,2,0,-,○,-,藤川泰斗,福井工業大学,左,川合錬磨,金沢学院大学,右,カーブ,,2,,インプレー,1,1,1,1,1,,-,単打,フライ,中堅手,0,1,1,0,
6,裏,0,0,0,○,-,-,藤川泰斗,福井工業大学,左,新田恭也,金沢学院大学,左,ストレート,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,0,0,○,-,-,藤川泰斗,福井工業大学,左,新田恭也,金沢学院大学,左,ストレート,,2,内角,インプレー,1,1,1,0,1,,-,エラー,ゴロ,三塁手,0,0,0,0,
6,裏,0,0,0,○,○,-,藤川泰斗,福井工業大学,左,角尾頼尊,金沢学院大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,0,0,○,○,-,藤川泰斗,福井工業大学,左,角尾頼尊,金沢学院大学,右,ストレート,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,1,0,○,○,-,藤川泰斗,福井工業大学,左,角尾頼尊,金沢学院大学,右,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,2,1,0,○,○,-,藤川泰斗,福井工業大学,左,角尾頼尊,金沢学院大学,右,ストレート,,4,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,2,2,0,○,○,-,藤川泰斗,福井工業大学,左,角尾頼尊,金沢学院大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,3,2,0,○,○,-,藤川泰斗,福井工業大学,左,角尾頼尊,金沢学院大学,右,ストレート,,6,内角,インプレー,1,1,1,0,1,,-,アウト,フライ,三塁手,1,0,0,0,
6,裏,0,0,1,○,○,-,藤川泰斗,福井工業大学,左,南 早羽己,金沢学院大学,左,スライダー,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,0,1,○,○,-,藤川泰斗,福井工業大学,左,南 早羽己,金沢学院大学,左,ストレート,,8,内角,インプレー,1,1,1,1,1,,-,単打,ゴロ,右翼手,0,0,0,0,
6,裏,1,1,1,○,○,○,藤川泰斗,福井工業大学,左,岸田脩汰,金沢学院大学,右,ストレート,,3,内角,インプレー,1,1,0,0,1,,-,犠飛,フライ,中堅手,1,1,1,0,
6,裏,0,0,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,カーブ,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,1,0,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,スライダー,,13,外角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,2,1,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,チェンジアップ,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,3,1,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,,,,真ん中,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
6,裏,3,1,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,ストレート,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
6,裏,3,2,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,スライダー,,4,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,3,2,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,ストレート,,9,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
6,裏,3,2,2,○,○,-,藤川泰斗,福井工業大学,左,後藤 耀介,金沢学院大学,右,スライダー,,13,外角,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,2,
7,表,0,0,0,-,-,-,水谷光希,金沢学院大学,右,池邉由伸,福井工業大学,左,ツーシーム,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,0,0,-,-,-,水谷光希,金沢学院大学,右,池邉由伸,福井工業大学,左,スライダー,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,2,0,0,-,-,-,水谷光希,金沢学院大学,右,池邉由伸,福井工業大学,左,ツーシーム,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,2,1,0,-,-,-,水谷光希,金沢学院大学,右,池邉由伸,福井工業大学,左,ツーシーム,,4,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,2,2,0,-,-,-,水谷光希,金沢学院大学,右,池邉由伸,福井工業大学,左,ツーシーム,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,3,2,0,-,-,-,水谷光希,金沢学院大学,右,池邉由伸,福井工業大学,左,カットボール,,7,,インプレー,1,1,1,1,1,,-,単打,ライナー,中堅手,0,0,0,0,
7,表,0,0,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,,,,外角,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
7,表,0,0,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,チェンジアップ,,7,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,0,1,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,チェンジアップ,,4,内角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,0,2,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,ツーシーム,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,2,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,ツーシーム,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,2,2,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,ツーシーム,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,3,2,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,ストレート,,4,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,3,2,0,○,-,-,水谷光希,金沢学院大学,右,高松 紳志,福井工業大学,左,ツーシーム,,11,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
7,表,0,0,0,○,○,-,水谷光希,金沢学院大学,右,野口恭平,福井工業大学,左,ツーシーム,,4,,インプレー,1,1,0,0,1,,-,犠打,ゴロ,一塁手,1,0,0,0,
7,表,0,0,1,-,○,○,水谷光希,金沢学院大学,右,布施維馬,福井工業大学,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,0,1,-,○,○,水谷光希,金沢学院大学,右,布施維馬,福井工業大学,左,ツーシーム,,7,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,1,1,0,
7,表,0,0,2,-,-,○,水谷光希,金沢学院大学,右,山田 久敬,福井工業大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,1,0,2,-,-,○,水谷光希,金沢学院大学,右,山田 久敬,福井工業大学,左,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,2,0,2,-,-,○,水谷光希,金沢学院大学,右,山田 久敬,福井工業大学,左,ツーシーム,,13,内角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,2,1,2,-,-,○,水谷光希,金沢学院大学,右,山田 久敬,福井工業大学,左,ツーシーム,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,3,1,2,-,-,○,水谷光希,金沢学院大学,右,山田 久敬,福井工業大学,左,ツーシーム,,7,真ん中,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,3,2,2,-,-,○,水谷光希,金沢学院大学,右,山田 久敬,福井工業大学,左,ストレート,,11,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
7,表,0,0,2,○,-,○,水谷光希,金沢学院大学,右,辻本匡登,福井工業大学,右,ツーシーム,,7,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,表,0,1,2,○,-,○,水谷光希,金沢学院大学,右,辻本匡登,福井工業大学,右,ツーシーム,,7,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,表,0,2,2,○,-,○,水谷光希,金沢学院大学,右,辻本匡登,福井工業大学,右,スライダー,,14,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,一塁手,1,0,0,1,
7,裏,0,0,0,-,-,-,中本伸太朗,福井工業大学,右,今岡 歩夢,金沢学院大学,左,,,,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,0,-,-,-,中本伸太朗,福井工業大学,右,今岡 歩夢,金沢学院大学,左,,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,1,0,-,-,-,中本伸太朗,福井工業大学,右,今岡 歩夢,金沢学院大学,左,ストレート,,1,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,2,0,-,-,-,中本伸太朗,福井工業大学,右,今岡 歩夢,金沢学院大学,左,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,2,0,-,-,-,中本伸太朗,福井工業大学,右,今岡 歩夢,金沢学院大学,左,スライダー,,14,内角,死球,1,1,0,0,0,,-,,,,0,0,0,0,
7,裏,0,0,0,○,-,-,中本伸太朗,福井工業大学,右,北井 聖,金沢学院大学,右,,,,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,0,○,-,-,中本伸太朗,福井工業大学,右,北井 聖,金沢学院大学,右,,,,,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,0,○,-,-,中本伸太朗,福井工業大学,右,北井 聖,金沢学院大学,右,ストレート,,12,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,1,1,0,○,-,-,中本伸太朗,福井工業大学,右,北井 聖,金沢学院大学,右,ストレート,,4,外角,インプレー,1,1,0,0,1,,-,犠打,ゴロ,捕手,1,0,0,0,
7,裏,0,0,1,-,○,-,中本伸太朗,福井工業大学,右,山川 悟輝,金沢学院大学,左,スライダー,,5,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,0,1,1,-,○,-,中本伸太朗,福井工業大学,右,山川 悟輝,金沢学院大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,1,1,-,○,-,中本伸太朗,福井工業大学,右,山川 悟輝,金沢学院大学,左,カーブ,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,2,1,-,○,-,中本伸太朗,福井工業大学,右,山川 悟輝,金沢学院大学,左,ストレート,,11,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,1,2,1,-,○,-,中本伸太朗,福井工業大学,右,山川 悟輝,金沢学院大学,左,フォーク,,7,内角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,一塁手,1,0,0,0,
7,裏,0,0,2,-,-,○,中本伸太朗,福井工業大学,右,川合錬磨,金沢学院大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,0,2,-,-,○,中本伸太朗,福井工業大学,右,川合錬磨,金沢学院大学,右,ストレート,,7,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,1,2,-,-,○,中本伸太朗,福井工業大学,右,川合錬磨,金沢学院大学,右,カーブ,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,2,2,-,-,○,中本伸太朗,福井工業大学,右,川合錬磨,金沢学院大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,2,2,2,-,-,○,中本伸太朗,福井工業大学,右,川合錬磨,金沢学院大学,右,ストレート,,1,,インプレー,1,1,1,1,1,,-,二塁打,ライナー,左翼手,0,1,1,0,
7,裏,0,0,2,-,○,-,中本伸太朗,福井工業大学,右,新田恭也,金沢学院大学,左,スライダー,,4,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
7,裏,0,1,2,-,○,-,中本伸太朗,福井工業大学,右,新田恭也,金沢学院大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
7,裏,1,1,2,-,○,-,中本伸太朗,福井工業大学,右,新田恭也,金沢学院大学,左,スライダー,,4,内角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,一塁手,1,0,0,1,
8,表,0,0,0,-,-,-,大槇優斗,金沢学院大学,右,小倉隆貴,福井工業大学,左,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,1,0,0,-,-,-,大槇優斗,金沢学院大学,右,小倉隆貴,福井工業大学,左,ストレート,,7,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
8,表,1,1,0,-,-,-,大槇優斗,金沢学院大学,右,小倉隆貴,福井工業大学,左,ツーシーム,,7,内角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
8,表,0,0,1,-,-,-,大槇優斗,金沢学院大学,右,伊藤 航太,福井工業大学,左,ストレート,,2,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,0,1,1,-,-,-,大槇優斗,金沢学院大学,右,伊藤 航太,福井工業大学,左,ストレート,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,1,1,1,-,-,-,大槇優斗,金沢学院大学,右,伊藤 航太,福井工業大学,左,チェンジアップ,,11,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,2,1,1,-,-,-,大槇優斗,金沢学院大学,右,伊藤 航太,福井工業大学,左,ストレート,,4,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
8,表,2,2,1,-,-,-,大槇優斗,金沢学院大学,右,伊藤 航太,福井工業大学,左,ストレート,,11,外角,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
8,表,0,0,2,-,-,-,大槇優斗,金沢学院大学,右,久保誓真,福井工業大学,右,スライダー,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,表,1,0,2,-,-,-,大槇優斗,金沢学院大学,右,久保誓真,福井工業大学,右,ストレート,,4,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,
8,裏,0,0,0,-,-,-,向嶋 大輔,福井工業大学,右,角尾頼尊,金沢学院大学,右,ストレート,,3,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,0,1,0,-,-,-,向嶋 大輔,福井工業大学,右,角尾頼尊,金沢学院大学,右,ストレート,,9,,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,0,2,0,-,-,-,向嶋 大輔,福井工業大学,右,角尾頼尊,金沢学院大学,右,ストレート,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,1,2,0,-,-,-,向嶋 大輔,福井工業大学,右,角尾頼尊,金沢学院大学,右,フォーク,,14,外角,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
8,裏,0,0,1,-,-,-,向嶋 大輔,福井工業大学,右,三島袈夢,金沢学院大学,左,ストレート,,5,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,0,1,1,-,-,-,向嶋 大輔,福井工業大学,右,三島袈夢,金沢学院大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,1,1,1,-,-,-,向嶋 大輔,福井工業大学,右,三島袈夢,金沢学院大学,左,ストレート,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,2,1,1,-,-,-,向嶋 大輔,福井工業大学,右,三島袈夢,金沢学院大学,左,スライダー,,4,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,2,2,1,-,-,-,向嶋 大輔,福井工業大学,右,三島袈夢,金沢学院大学,左,ストレート,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,3,2,1,-,-,-,向嶋 大輔,福井工業大学,右,三島袈夢,金沢学院大学,左,ストレート,,7,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
8,裏,0,0,2,-,-,-,向嶋 大輔,福井工業大学,右,岸田脩汰,金沢学院大学,右,,,8,外角,インプレー,1,1,1,1,1,,-,二塁打,ライナー,左翼手,0,0,0,0,
8,裏,0,0,2,-,○,-,向嶋 大輔,福井工業大学,右,後藤 耀介,金沢学院大学,右,スライダー,,13,外角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
8,裏,0,1,2,-,○,-,向嶋 大輔,福井工業大学,右,後藤 耀介,金沢学院大学,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
8,裏,1,1,2,-,○,-,向嶋 大輔,福井工業大学,右,後藤 耀介,金沢学院大学,右,ストレート,,2,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,右翼手,1,0,0,0,
9,表,0,0,0,-,-,-,大槇優斗,金沢学院大学,右,池邉由伸,福井工業大学,左,スライダー,,9,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,0,1,0,-,-,-,大槇優斗,金沢学院大学,右,池邉由伸,福井工業大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,1,0,-,-,-,大槇優斗,金沢学院大学,右,池邉由伸,福井工業大学,左,ストレート,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,2,1,0,-,-,-,大槇優斗,金沢学院大学,右,池邉由伸,福井工業大学,左,チェンジアップ,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,3,1,0,-,-,-,大槇優斗,金沢学院大学,右,池邉由伸,福井工業大学,左,スライダー,,11,真ん中,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
9,表,0,0,0,○,-,-,大槇優斗,金沢学院大学,右,高松 紳志,福井工業大学,左,,,,内角,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
9,表,0,0,0,○,-,-,大槇優斗,金沢学院大学,右,高松 紳志,福井工業大学,左,ストレート,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,0,○,-,-,大槇優斗,金沢学院大学,右,高松 紳志,福井工業大学,左,ストレート,,7,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
9,表,1,1,0,○,-,-,大槇優斗,金沢学院大学,右,高松 紳志,福井工業大学,左,,,,内角,牽制,0,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,1,0,○,-,-,大槇優斗,金沢学院大学,右,高松 紳志,福井工業大学,左,ストレート,,8,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,
9,表,0,0,1,○,-,-,大槇優斗,金沢学院大学,右,野口恭平,福井工業大学,左,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,1,○,-,-,大槇優斗,金沢学院大学,右,野口恭平,福井工業大学,左,ストレート,,11,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,2,0,1,○,-,-,大槇優斗,金沢学院大学,右,野口恭平,福井工業大学,左,ストレート,,4,真ん中,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,2,1,1,○,-,-,大槇優斗,金沢学院大学,右,野口恭平,福井工業大学,左,スライダー,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,3,1,1,○,-,-,大槇優斗,金沢学院大学,右,野口恭平,福井工業大学,左,ストレート,,7,真ん中,インプレー,1,1,1,0,1,,-,アウト,フライ,右翼手,1,0,0,0,
9,表,0,0,2,○,-,-,大槇優斗,金沢学院大学,右,細川叶人,福井工業大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
9,表,1,0,2,○,-,-,大槇優斗,金沢学院大学,右,細川叶人,福井工業大学,右,ストレート,,8,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,遊撃手,1,0,0,0,
